,tweet_created,tweet_id,full_text,cleaned_text,sentiment_confidence,sentiment,sentiment_encoded
6073,2015-08-07 08:25:55 -0700,6.296748409502228e+17,"The ""Washington Cartel""? Ted Cruz really loves to exaggerate to the point of it being blatantly untrue. #GOPDebate",the washington cartel ted cruz really loves to exaggerate to the point of it being blatantly untrue gopdebate,1.0,Negative,0
6074,2015-08-07 08:25:55 -0700,6.296748406648586e+17,"Dial lines aggregating close to 100 is rare, but happened during comments on Iran negotiations in #GOPDebate #mrx http://t.co/atxPuB4xea",dial lines aggregating close to 100 is rare but happened during comments on iran negotiations in gopdebate mrx ,1.0,Neutral,2
6075,2015-08-07 08:25:54 -0700,6.296748380435292e+17,Back in DC for #AMR on @msnbc today &amp; post #GOPdebate talk w/ @TheFix @capehartj @kellyo @katyturnbc at noon ET,back in dc for amr on today  post gopdebate talk w at noon et,0.6434,Neutral,2
6076,2015-08-07 08:25:54 -0700,6.296748353466368e+17,My family doesn't like John Kasich and they didn't think he did very good in the #GOPDebate,my family does not like john kasich and they did not think he did very good in the gopdebate,1.0,Negative,0
6077,2015-08-07 08:25:54 -0700,6.296748349731676e+17,They should have asked trump if god has said anything to him #GOPDebate,they should have asked trump if god has said anything to him gopdebate,0.6489,Neutral,2
6078,2015-08-07 08:25:54 -0700,6.296748347257692e+17,Cancelled #comcast too expensive #xfinity internet too slow so could not watch #GOPDebate LOVE this https://t.co/KYq3spOe9t,cancelled comcast too expensive xfinity internet too slow so could not watch gopdebate love this ,0.3367,Negative,0
6079,2015-08-07 08:25:49 -0700,6.296748165435884e+17,It was bullshit. I needed hip high waders to get through the first #GOPDebate! https://t.co/w1qvOWU2CB,it was bullshit i needed hip high waders to get through the first gopdebate ,1.0,Negative,0
6080,2015-08-07 08:25:48 -0700,6.296748106883072e+17,RT @RhondaWatkGwyn: Yes he does! He is confident and well composed. #imwithhuck #GOPDebate #th2016 https://t.co/HhRUhE6lte,yes he does he is confident and well composed imwithhuck gopdebate th2016 ,1.0,Positive,4
6081,2015-08-07 08:25:48 -0700,6.296748100170588e+17,@bbc_chirinos Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,who is the real illegal alien gopdebate  farrakhan on immigration  the mexican bor  via,0.6522,Negative,0
6082,2015-08-07 08:25:47 -0700,6.296748083772539e+17,At #GOPDebate Kasich Says His Faith Teaches Him To Accept Gay Son Or Daughter – Crowd Cheers http://t.co/vgFP98ZJqs ##lgbt,at gopdebate kasich says his faith teaches him to accept gay son or daughter – crowd cheers  lgbt,0.3297,Neutral,2
6083,2015-08-07 08:25:46 -0700,6.296748044178227e+17,RT @SS_Howell: THIS #FeelTheBern #Bernie2016 #DebateWithBernie #GOPDebate As a veteran I believe military budget should be slashed https://…,this feelthebern bernie2016 debatewithbernie gopdebate as a veteran i believe military budget should be slashed https…,1.0,Positive,4
6084,2015-08-07 08:25:46 -0700,6.296748035076342e+17,"You might have thought #Obamacare would be a #GOPDebate pinata. Think again, says @HarvardChanSPH John McDonough. http://t.co/p91druXic4",you might have thought obamacare would be a gopdebate pinata think again says john mcdonough ,0.6333,Neutral,2
6085,2015-08-07 08:25:44 -0700,6.296747963941151e+17,RT @ElizabethND04: Wow. Awesome Dr. Carson race answer! @RealBenCarson #GOPDebate #FOXNEWSDEBATE #FoxNews #FoxDebate @FoxNews #FNC  https:/…,wow awesome dr carson race answer gopdebate foxnewsdebate foxnews foxdebate fnc https…,0.6517,Positive,4
6086,2015-08-07 08:25:44 -0700,6.296747945234309e+17,"The #AmericanRevolution fought against George III. I don't think we need Bush III, although I have nothing against Jeb #GOPDebate",the americanrevolution fought against george iii i do not think we need bush iii although i have nothing against jeb gopdebate,0.6046,Neutral,2
6087,2015-08-07 08:25:43 -0700,6.296747908198892e+17,RT @JohnCelock: Twitter is easily crowning Fiorina the winner of the second tier debate #GOPDebate,twitter is easily crowning fiorina the winner of the second tier debate gopdebate,0.6703,Neutral,2
6088,2015-08-07 08:25:40 -0700,6.296747775071805e+17,RT @PhilHands: Why did @ScottWalker change his mind on immigration. #livetoon #GOPDebate http://t.co/RNMCNEKqmN,why did change his mind on immigration livetoon gopdebate ,1.0,Negative,0
6089,2015-08-07 08:25:36 -0700,6.296747615980134e+17,Donald you are the clown... Single payer is a failure! You are a crony capitalist. #GOPDebate  @realDonaldTrump @WilkowMajority @FrankLuntz,donald you are the clown single payer is a failure you are a crony capitalist gopdebate,1.0,Negative,0
6090,2015-08-07 08:25:34 -0700,6.296747532891628e+17,"RT @mikandynothem: ""Poor people have been voting Democrat for 50 years and they're still poor."" Barkley
#GOPDebate #tcot #pjnet #FoxNews ht…",poor people have been voting democrat for 50 years and they are still poor barkley gopdebate tcot pjnet foxnews ht…,0.6296,Negative,0
6091,2015-08-07 08:25:33 -0700,6.296747500806267e+17,The same species that created the #GOPDebate also did this. #somethingToThinkAbout http://t.co/mRB9N4QRvo,the same species that created the gopdebate also did this somethingtothinkabout ,0.6538,Negative,0
6092,2015-08-07 08:25:33 -0700,6.296747490614313e+17,WSJ: What were the hardest-hitting questions in the #GOPDebate? JasonBellini takes look: http://t.co/8ydTKKYR9C,wsj what were the hardesthitting questions in the gopdebate jasonbellini takes look ,0.6739,Neutral,2
6093,2015-08-07 08:25:33 -0700,6.29675e+17,#GOPDebate proves again media becomes  focus instead moderator. Better off with computer moderators who don't insert themselves into focus.,gopdebate proves again media becomes focus instead moderator better off with computer moderators who do not insert themselves into focus,1.0,Negative,0
6094,2015-08-07 08:25:32 -0700,6.296747438436966e+17,RT @mjtbaum: GOD is making an appearance at the #GOPDebate? This should be good...,god is making an appearance at the gopdebate this should be good,0.7222,Negative,0
6095,2015-08-07 08:25:32 -0700,6.29674743181013e+17,RT @LidoDeli: Have a little too much fun #lastnight watching #GOPDebate? Come nurse your post-night woes with some nice Pastrami or a #knis…,have a little too much fun lastnight watching gopdebate come nurse your postnight woes with some nice pastrami or a knis…,0.3429,Neutral,2
6096,2015-08-07 08:25:31 -0700,6.296747402155868e+17,"RT @bgluckman: ""I went to a gay wedding,"" is the new ""I have a Black friend."" #GOPDebate",i went to a gay wedding is the new i have a black friend gopdebate,1.0,Negative,0
6097,2015-08-07 08:25:31 -0700,6.296747398045409e+17,RT @SS_Howell: #GOPDebate #DebateWithBernie #BlackLivesMatter GOP is hopelessly out of touch with what's going on in America https://t.co/Y…,gopdebate debatewithbernie blacklivesmatter gop is hopelessly out of touch with what is going on in america …,1.0,Negative,0
6098,2015-08-07 08:25:30 -0700,6.296747346244772e+17,RT @shnnigans: @GRForSanders I don't have a spare $170 but I'll donate $1 for every GOP candidate I don't trust with the presidency. #GOPDe…,i do not have a spare $170 but i will donate $1 for every gop candidate i do not trust with the presidency gopde…,0.6848,Negative,0
6099,2015-08-07 08:25:28 -0700,6.296747290503496e+17,Not surprised that #GOPDebate candidates criticized Prez Obama abt foreign policy-but shocked T Cruz chose 2 kick Gen Martin Dempsey around!,not surprised that gopdebate candidates criticized prez obama abt foreign policybut shocked t cruz chose 2 kick gen martin dempsey around,1.0,Negative,0
6100,2015-08-07 08:25:26 -0700,6.296747198143652e+17,RT @TheVGBlog: #GOPDebate:  Round Two Recap: We knew there was going to be fireworks.  And we got them with no big surprises ... http://t.c…,gopdebate round two recap we knew there was going to be fireworks and we got them with no big surprises  …,0.3626,Negative,0
6101,2015-08-07 08:25:25 -0700,6.296747144332247e+17,"RT @ElizabethND04: Regardless of who we all vote for, let's be honest: Dr. Carson has had the most meaningful life of these people. God ble…",regardless of who we all vote for let us be honest dr carson has had the most meaningful life of these people god ble…,1.0,Positive,4
6102,2015-08-07 08:25:22 -0700,6.296747026640159e+17,"#GOPDebate they shouldn't have to pledge,  they should all be on the ballot",gopdebate they should not have to pledge they should all be on the ballot,0.6628,Negative,0
6103,2015-08-07 08:25:22 -0700,6.296747016153047e+17,RT @jonmcclellan: Miss the #GOPDebate tonight? Be sure to watch @TedCruz strong closing statement.  https://t.co/kQlgCBaV7p #CruzCrew,miss the gopdebate tonight be sure to watch strong closing statement  cruzcrew,0.6559,Positive,4
6104,2015-08-07 08:25:21 -0700,6.296746986750607e+17,Choose your puppet carefully. #GOPDebate,choose your puppet carefully gopdebate,1.0,Negative,0
6105,2015-08-07 08:25:20 -0700,6.29674692392022e+17,"Gotta say when Chris Christie said his first act as President would be to rename Washington DC ""Suplex City, USA"", he won my vote.#GOPDebate",got to say when chris christie said his first act as president would be to rename washington dc suplex city usa he won my votegopdebate,1.0,Positive,4
6106,2015-08-07 08:25:19 -0700,6.296746887934525e+17,@megynkelly I thought you did a great job last night. You asked hard questions and kept the candidates on their toes. #GOPDebate #MegynKelly,i thought you did a great job last night you asked hard questions and kept the candidates on their toes gopdebate megynkelly,0.6458,Positive,4
6107,2015-08-07 08:25:17 -0700,6.296746817302487e+17,"RT @DMBcommandments: Disappointed that @FoxNews moderators did not ask the most important question: ""What is your favorite Dave Matthews Ba…",disappointed that moderators did not ask the most important question what is your favorite dave matthews ba…,0.6848,Negative,0
6109,2015-08-07 08:25:15 -0700,6.296746745118392e+17,Have a little too much fun #lastnight watching #GOPDebate? Come nurse your post-night woes with some nice Pastrami or a #knish. #kosher,have a little too much fun lastnight watching gopdebate come nurse your postnight woes with some nice pastrami or a knish kosher,1.0,Positive,4
6110,2015-08-07 08:25:13 -0700,6.296746658967716e+17,"best part of #GOPDebate -@realDonaldTrump telling @megynkelly ""we aint cool for real &amp; i dont have to be nice to yo ass""",best part of gopdebate  telling we is not cool for real  i do not have to be nice to yo ass,0.3454,Positive,4
6111,2015-08-07 08:25:12 -0700,6.296746587704975e+17,New drinking game: Drink an entire bottle of liquor when you sense oncoming war and military fetishisation. &amp; another. &amp; another #GOPDebate,new drinking game drink an entire bottle of liquor when you sense oncoming war and military fetishisation  another  another gopdebate,0.6562,Negative,0
6112,2015-08-07 08:25:10 -0700,6.29674653947048e+17,Notes on the Republican Debate (gibberish) http://t.co/j7zipvpTxK #GOPDebate #politics #presidentialdebate,notes on the republican debate gibberish  gopdebate politics presidentialdebate,0.3295,Negative,0
6113,2015-08-07 08:25:10 -0700,6.296746507006484e+17,RT @JohnKasich: Giving a free #Kasich4Us hat away - random from the first 250 RTs! GO! #GOPDebate http://t.co/MgwMsSLRDP,giving a free kasich4us hat away  random from the first 250 s go gopdebate ,0.6899,Positive,4
6114,2015-08-07 08:25:09 -0700,6.296746498198364e+17,"RT @pattonoswalt: ""They call me Vito BORE-leone."" -- Dr. Ben Carson #GOPDebate",they call me vito boreleone  dr ben carson gopdebate,0.6733,Negative,0
6115,2015-08-07 08:25:07 -0700,6.296746373922816e+17,RT About to take the stage for #GOPDebate - handing my account over to @TeamMarco staff. Follow along at http://t.co/1bk9bCIj7f,about to take the stage for gopdebate  handing my account over to staff follow along at ,0.6777,Positive,4
6116,2015-08-07 08:25:06 -0700,6.296746358697042e+17,"Chris Christie: ""Bill of Rights?"" ""Constitution?"" ""Never heard of 'em."" #GOPDebate",chris christie bill of rights constitution never heard of  them gopdebate,1.0,Negative,0
6117,2015-08-07 08:25:06 -0700,6.296746353412628e+17,.@tnr went to a #GOPDebate watch party in DC and found a unicorn: a 24-year-old black gay Republican: http://t.co/9Srohf9yte, went to a gopdebate watch party in dc and found a unicorn a 24yearold black gay republican ,0.6675,Negative,0
6118,2015-08-07 08:25:06 -0700,6.296746341710356e+17,One last debate question: is Trump trying to lead the GOP over a cliff or isn't he that smart?#GOPDebate,one last debate question is trump trying to lead the gop over a cliff or is not he that smartgopdebate,0.6881,Negative,0
6119,2015-08-07 08:25:05 -0700,6.29674629968216e+17,"ICYMI: This is the ""crowded field"" embodied in one photo. #GOPDebate  https://t.co/r2aKyIRxib",icymi this is the crowded field embodied in one photo gopdebate ,0.6517,Neutral,2
6120,2015-08-07 08:25:04 -0700,6.296746274643436e+17,Really enjoyed everything @marcorubio had to say last night. #Rubio2016 #GOPDebate #AmericaOnPoint,really enjoyed everything had to say last night rubio2016 gopdebate americaonpoint,1.0,Positive,4
6122,2015-08-07 08:25:00 -0700,6.296746105235661e+17,RT @tomservo10: Has anyone mentioned our vets? Nope? #GOPDebate http://t.co/DJIT72GHX4,has anyone mentioned our vets nope gopdebate ,0.6949,Negative,0
6123,2015-08-07 08:24:59 -0700,6.296746075076936e+17,"RT @GarzaVillanueva: interesting  2 see who isn’t worried about alienating #Latino voters, &amp; who is..” http://t.co/Nhfg2yIC6c #uslatino #GO…",interesting 2 see who is not worried about alienating latino voters  who is  uslatino go…,0.3333,Negative,0
